time_ps,T_K,PE_eV_atom,P_GPa
6.375000000000000000e+01,2.966912938799999893e+02,-4.897233899895833353e+00,3.251132937466666428e-01
6.380000000000000426e+01,3.190173895300000027e+02,-4.901238890937499981e+00,1.072162663286666540e-01
6.385000000000000142e+01,2.981935856599999966e+02,-4.898302833072916584e+00,1.034959557133333236e-01
6.390000000000000568e+01,3.317866614800000207e+02,-4.898736823385417161e+00,-5.259685473400000921e-01
6.395000000000000284e+01,3.705768695099999945e+02,-4.900104465468749559e+00,2.188139215379999725e-01
6.400000000000000000e+01,3.476366857200000027e+02,-4.896499801145833608e+00,8.402580688999999881e-02
6.404999999999999716e+01,3.246295167100000185e+02,-4.893491380937500246e+00,4.147600632566666445e-01
6.410000000000000853e+01,3.428235438500000214e+02,-4.895296275833333155e+00,-3.777874100000000457e-02
6.415000000000000568e+01,3.493471488800000202e+02,-4.895853638750000236e+00,2.513802499799999701e-01
6.420000000000000284e+01,3.625473615799999720e+02,-4.898712502447916783e+00,2.909358241999999706e-01
6.425000000000000000e+01,3.145716491900000165e+02,-4.895426605885416116e+00,9.631681330666667928e-02
6.429999999999999716e+01,3.129971395800000096e+02,-4.897307567604166856e+00,-3.904880752333333288e-02
6.435000000000000853e+01,3.173361946900000135e+02,-4.898503126510417083e+00,2.329240590420000034e-01
6.440000000000000568e+01,3.400176642800000195e+02,-4.900598593229166688e+00,1.182224739966666882e-02
6.445000000000000284e+01,3.374509401700000240e+02,-4.897790116666667082e+00,-9.301803078666666391e-02
6.450000000000000000e+01,3.572551245399999971e+02,-4.894593675052083093e+00,3.670553703666666334e-01
6.454999999999999716e+01,3.481745247399999812e+02,-4.891068258333333141e+00,1.375643449173333255e-01
6.460000000000000853e+01,3.594845315300000266e+02,-4.892411632291666201e+00,4.993548748733333542e-01
6.465000000000000568e+01,3.618923889999999801e+02,-4.893301413854167059e+00,1.302050897266666674e-01
6.470000000000000284e+01,3.765969459400000119e+02,-4.896654424479167211e+00,8.651158593333334312e-02
6.475000000000000000e+01,3.454984463600000026e+02,-4.895533395677083455e+00,1.456741714100003417e-03
6.479999999999999716e+01,3.131827548499999807e+02,-4.893765780937500587e+00,1.693595029666665128e-02
6.485000000000000853e+01,3.397051716999999940e+02,-4.897787091927082948e+00,2.547136291453333534e-01
6.490000000000000568e+01,3.447357293200000186e+02,-4.898612863385416460e+00,8.073426540266664952e-02
6.495000000000000284e+01,3.181229379100000187e+02,-4.895189060729166819e+00,4.828169076233333468e-01
6.500000000000000000e+01,3.489451475000000187e+02,-4.898405903906249748e+00,-1.363669861629999980e-01
6.504999999999999716e+01,3.294944512499999973e+02,-4.895342617499999882e+00,1.571904143339999671e-01
6.510000000000000853e+01,3.451676072100000283e+02,-4.896210999479166937e+00,3.795704730999999721e-01
6.515000000000000568e+01,3.484216567500000110e+02,-4.893846910833333119e+00,3.832491325666667059e-01
6.520000000000000284e+01,3.760010964300000182e+02,-4.893462708645833104e+00,2.004572831736666505e-01
6.525000000000000000e+01,3.914613014399999997e+02,-4.893851350104166720e+00,3.837360653426666879e-01
6.529999999999999716e+01,3.707265759699999990e+02,-4.892972456406250004e+00,3.991453287312666798e-01
6.535000000000000853e+01,3.550882576500000027e+02,-4.893383530416666183e+00,-8.379962163999998825e-02
6.540000000000000568e+01,3.352105333399999836e+02,-4.892654913020833440e+00,1.685967667633333500e-01
6.545000000000000284e+01,3.627084558799999741e+02,-4.897037466041666676e+00,3.240970996943333127e-01
6.550000000000000000e+01,3.752298551599999996e+02,-4.899834825208333022e+00,-5.918357973333329691e-03
6.554999999999999716e+01,3.167367446499999915e+02,-4.893680744427083340e+00,2.161184563257999847e-01
6.560000000000000853e+01,3.507706203600000094e+02,-4.898647654322917155e+00,3.792677059899999814e-01
6.565000000000000568e+01,3.320733476500000165e+02,-4.897408196822916615e+00,-1.860347685879999713e-01
6.570000000000000284e+01,3.360123583399999916e+02,-4.899535943020833173e+00,3.143152539866666539e-01
6.575000000000000000e+01,3.168910993599999983e+02,-4.898390302812500430e+00,5.347791889556666872e-02
6.579999999999999716e+01,3.165652558500000282e+02,-4.898054802916666617e+00,-1.716507963200000764e-02
6.585000000000000853e+01,3.292757386299999780e+02,-4.897643347968750227e+00,5.403927237833333619e-01
6.590000000000000568e+01,3.446739336399999729e+02,-4.895886140677083276e+00,1.230145628076666636e-01
6.595000000000000284e+01,3.516068788499999869e+02,-4.894031291718749621e+00,7.491803220799998775e-02
6.600000000000000000e+01,3.376366139400000179e+02,-4.891540101666666196e+00,4.163975511399999885e-01
6.604999999999999716e+01,3.415231251800000223e+02,-4.892073997447917044e+00,9.701388661333333607e-02
6.610000000000000853e+01,3.475525939400000084e+02,-4.893814113906249652e+00,1.062756950186666688e-01
6.615000000000000568e+01,3.580151373699999908e+02,-4.897242337239583243e+00,-7.476868110933333755e-02
6.620000000000000284e+01,3.383517792700000086e+02,-4.897455803281249409e+00,5.761543110866666068e-02
6.625000000000000000e+01,3.394529210499999863e+02,-4.899308011197916812e+00,2.553445753100000437e-01
6.629999999999999716e+01,3.320049223799999822e+02,-4.899354272343749983e+00,2.488273818816666427e-01
6.635000000000000853e+01,3.190155277999999726e+02,-4.897912916510416714e+00,5.575420926566665436e-02
6.640000000000000568e+01,3.205990461900000241e+02,-4.897166581822916420e+00,-5.993647163666666194e-02
6.645000000000000284e+01,3.262929398800000058e+02,-4.895686539114583624e+00,2.978213530389999808e-01
6.650000000000000000e+01,3.456774038699999778e+02,-4.895997559479166483e+00,1.591748931126666655e-01
6.654999999999999716e+01,3.242781070699999759e+02,-4.892176909270832930e+00,2.048540491066666858e-01
6.660000000000000853e+01,3.522001684200000113e+02,-4.895218702604166694e+00,2.451713226266666601e-01
6.665000000000000568e+01,3.757909961600000202e+02,-4.898828677604166515e+00,3.361495234039999502e-01
6.670000000000000284e+01,3.611418293300000073e+02,-4.897845992552083416e+00,-2.347949954773333181e-01
6.675000000000000000e+01,3.251405997599999864e+02,-4.893898950364583555e+00,2.558324253766666723e-01
6.679999999999999716e+01,3.538497947399999930e+02,-4.897644636302083576e+00,2.007705246933333409e-01
6.685000000000000853e+01,3.525329383299999790e+02,-4.897935912083332788e+00,1.297389737230000006e-01
6.690000000000000568e+01,3.450189696599999820e+02,-4.897730823281249535e+00,3.061826979626666723e-01
6.695000000000000284e+01,3.440800747299999784e+02,-4.898840073385416716e+00,2.170050822676666824e-01
6.700000000000000000e+01,3.136592368199999896e+02,-4.896954447864582782e+00,4.231393156600000149e-01
6.704999999999999716e+01,3.196158192400000075e+02,-4.899617315677082807e+00,2.152964484066666531e-02
6.710000000000000853e+01,3.192771544099999801e+02,-4.900870948749999734e+00,-2.299995120166666851e-01
6.715000000000000568e+01,3.305031043000000182e+02,-4.902769002291666567e+00,1.666144621866666731e-01
6.720000000000000284e+01,3.299355141799999842e+02,-4.901758437656249967e+00,4.551138095446668336e-02
6.725000000000000000e+01,3.394687771100000191e+02,-4.900371263645832975e+00,1.458085833120000008e-01
6.729999999999999716e+01,3.532981277499999919e+02,-4.899248569010416610e+00,1.130063459626666766e-01
6.735000000000000853e+01,3.623985097300000007e+02,-4.898726862083333522e+00,5.771187766666666108e-02
6.740000000000000568e+01,3.272607775600000082e+02,-4.893769663437500306e+00,2.406280195899999919e-01
6.745000000000000284e+01,3.014854959799999961e+02,-4.890002894218750562e+00,7.315315660433331646e-02
6.750000000000000000e+01,3.495156385500000056e+02,-4.894689663645833910e+00,1.583804909866666499e-01
6.754999999999999716e+01,3.493866176799999721e+02,-4.892906309687499622e+00,2.379888379666665957e-02
6.760000000000000853e+01,3.725068692400000145e+02,-4.893986571979167088e+00,4.061256983033333934e-01
6.765000000000000568e+01,3.527557356699999787e+02,-4.889973972187499740e+00,1.728414365833333133e-01
6.770000000000000284e+01,3.890646894999999859e+02,-4.893917787135416475e+00,8.210356062739999905e-02
6.775000000000000000e+01,3.603991638100000046e+02,-4.892250735260416761e+00,3.663779961599999968e-01
6.779999999999999716e+01,3.433295041100000162e+02,-4.894020528854166940e+00,7.257964871566666143e-02
6.785000000000000853e+01,3.369063011700000061e+02,-4.895565895833333236e+00,2.444971353366666433e-01
6.790000000000000568e+01,3.475282475100000283e+02,-4.898316310729167178e+00,1.308436353966666577e-01
6.795000000000000284e+01,3.607303408899999795e+02,-4.901219235572916944e+00,6.080082763866665602e-02
