time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
5.500000000000000444e-01,8.349674700000000485e+02,-8.968075800000000299e+02,-8.761933199999999715e+02,8.904031199999999646e-02,6.314136099999999715e+03,1.765735999999999972e+00
5.999999999999999778e-01,8.624644500000000562e+02,-8.974423100000000204e+02,-8.761491899999999760e+02,-1.575611799999999951e-01,6.363186300000000301e+03,1.752124999999999932e+00
6.500000000000000222e-01,7.495769599999999855e+02,-8.951975200000000541e+02,-8.766914500000000317e+02,-2.108881199999999845e-01,6.402146499999999833e+03,1.741462400000000077e+00
6.999999999999999556e-01,8.071636700000000246e+02,-8.971035500000000411e+02,-8.771757400000000189e+02,-1.087542900000000035e-01,6.411948400000000220e+03,1.738800200000000018e+00
7.500000000000000000e-01,7.605430400000000191e+02,-8.967567199999999730e+02,-8.779799100000000180e+02,2.367946100000000165e-01,6.401927399999999579e+03,1.741522000000000014e+00
8.000000000000000444e-01,7.306372499999999945e+02,-8.969072200000000521e+02,-8.788687499999999773e+02,2.400794499999999998e-01,6.416593300000000454e+03,1.737541599999999908e+00
8.499999999999999778e-01,7.024307000000000016e+02,-8.967665399999999636e+02,-8.794244499999999789e+02,1.182672600000000129e-01,6.453028699999999844e+03,1.727730999999999906e+00
9.000000000000000222e-01,7.624593200000000479e+02,-8.981960000000000264e+02,-8.793718800000000329e+02,-1.265017700000000134e-01,6.496472499999999854e+03,1.716177099999999900e+00
9.499999999999999556e-01,8.124967199999999821e+02,-8.985190700000000561e+02,-8.784595900000000483e+02,1.477864399999999911e-01,6.538401499999999942e+03,1.705171699999999957e+00
1.000000000000000000e+00,7.896492100000000391e+02,-8.965152000000000498e+02,-8.770198000000000320e+02,-3.057899099999999981e-01,6.592019299999999930e+03,1.691302300000000036e+00
1.050000000000000044e+00,8.137792399999999589e+02,-8.959855499999999893e+02,-8.758944099999999935e+02,2.412028600000000189e-01,6.631825600000000122e+03,1.681150600000000050e+00
1.100000000000000089e+00,8.040293299999999590e+02,-8.949007599999999911e+02,-8.750503300000000309e+02,-2.531316900000000203e-01,6.695932399999999689e+03,1.665055299999999905e+00
1.149999999999999911e+00,8.098528700000000526e+02,-8.946653300000000399e+02,-8.746711199999999735e+02,-1.289120699999999897e-01,6.740141999999999825e+03,1.654133899999999935e+00
1.199999999999999956e+00,7.532442899999999781e+02,-8.930174200000000155e+02,-8.744208099999999604e+02,3.292649900000000490e-02,6.766902399999999943e+03,1.647592500000000015e+00
1.250000000000000000e+00,8.226519200000000183e+02,-8.943909099999999626e+02,-8.740807099999999537e+02,-9.496986300000000158e-02,6.781471999999999753e+03,1.644052700000000033e+00
1.300000000000000044e+00,8.183597800000000007e+02,-8.942724600000000237e+02,-8.740682299999999714e+02,-1.805787800000000221e-01,6.781739499999999680e+03,1.643987899999999946e+00
1.350000000000000089e+00,7.781649200000000519e+02,-8.936957999999999629e+02,-8.744839299999999866e+02,-1.504716700000000018e-01,6.761332099999999627e+03,1.648949800000000021e+00
1.399999999999999911e+00,8.031964600000000019e+02,-8.953054200000000264e+02,-8.754755599999999731e+02,-6.315254300000000542e-02,6.717258399999999710e+03,1.659769000000000050e+00
1.449999999999999956e+00,7.886363499999999931e+02,-8.968556099999999560e+02,-8.773852100000000291e+02,7.790948600000001389e-02,6.667170500000000175e+03,1.672238200000000008e+00
1.500000000000000000e+00,7.427324499999999716e+02,-8.969843600000000379e+02,-8.786472700000000486e+02,-1.586929400000000046e-01,6.632803600000000188e+03,1.680902700000000083e+00
1.550000000000000044e+00,7.579903100000000222e+02,-8.975187300000000050e+02,-8.788049499999999625e+02,3.775885800000000070e-01,6.587333700000000135e+03,1.692505300000000101e+00
1.600000000000000089e+00,7.419309200000000146e+02,-8.968768199999999524e+02,-8.785595200000000204e+02,6.406957000000000624e-02,6.582426800000000185e+03,1.693767000000000023e+00
1.649999999999999911e+00,7.418337800000000470e+02,-8.963159900000000562e+02,-8.780010899999999765e+02,1.573233400000000060e-02,6.594692299999999705e+03,1.690616799999999920e+00
1.699999999999999956e+00,7.623532800000000407e+02,-8.958804999999999836e+02,-8.770589899999999943e+02,6.102626900000000798e-02,6.601421199999999772e+03,1.688893500000000047e+00
1.750000000000000000e+00,8.178263600000000224e+02,-8.962586599999999635e+02,-8.760675999999999704e+02,4.242457199999999928e-01,6.611991799999999785e+03,1.686193499999999901e+00
1.800000000000000044e+00,8.167414300000000367e+02,-8.957966199999999617e+02,-8.756323499999999740e+02,-1.261506699999999925e-01,6.674063299999999799e+03,1.670511199999999974e+00
1.850000000000000089e+00,7.925773599999999988e+02,-8.947558400000000347e+02,-8.751881399999999758e+02,9.505606500000000902e-02,6.742270199999999932e+03,1.653611799999999965e+00
1.899999999999999911e+00,7.857354900000000271e+02,-8.943454400000000533e+02,-8.749466599999999517e+02,-1.193471900000000058e-01,6.808042999999999665e+03,1.637636199999999986e+00
1.949999999999999956e+00,8.119161800000000540e+02,-8.947703699999999571e+02,-8.747252300000000105e+02,-4.529705300000000379e-02,6.854196700000000419e+03,1.626608899999999913e+00
2.000000000000000000e+00,8.709381499999999505e+02,-8.963206699999999501e+02,-8.748183500000000095e+02,1.040489900000000079e-01,6.899019699999999830e+03,1.616040799999999944e+00
2.049999999999999822e+00,7.724502199999999448e+02,-8.944306100000000015e+02,-8.753598299999999881e+02,-1.326426200000000166e-01,6.954719299999999748e+03,1.603098099999999970e+00
2.100000000000000089e+00,8.179012000000000171e+02,-8.962253699999999981e+02,-8.760324699999999893e+02,-1.237319199999999952e-01,6.983573000000000320e+03,1.596474699999999913e+00
2.149999999999999911e+00,8.200020600000000286e+02,-8.974288699999999608e+02,-8.771840999999999440e+02,9.384903199999999196e-03,7.001136800000000221e+03,1.592469600000000041e+00
