lag_ps,Li_MSD_A2
2.050000000000000000e+01,9.134715615543592682e-01
2.060000000000000142e+01,9.152379619807989863e-01
2.070000000000000284e+01,9.140897720102837409e-01
2.080000000000000071e+01,9.122423299003120656e-01
2.090000000000000213e+01,9.121710906327316071e-01
2.100000000000000000e+01,9.124088926884504902e-01
2.110000000000000142e+01,9.122527946672360777e-01
2.120000000000000284e+01,9.140817474733847758e-01
2.130000000000000071e+01,9.144485035402973860e-01
2.140000000000000213e+01,9.162846124262609138e-01
2.150000000000000000e+01,9.178496107355333944e-01
2.160000000000000142e+01,9.205873305513840865e-01
2.170000000000000284e+01,9.217993632991768882e-01
2.180000000000000071e+01,9.216798418474538845e-01
2.190000000000000213e+01,9.224307270016853799e-01
2.200000000000000000e+01,9.218144504741022649e-01
2.210000000000000142e+01,9.233394439318312052e-01
2.220000000000000284e+01,9.241511610342200145e-01
2.230000000000000071e+01,9.248007383288255889e-01
2.240000000000000213e+01,9.256352860716847708e-01
2.250000000000000000e+01,9.277192051901509418e-01
2.260000000000000142e+01,9.291895084142411942e-01
2.270000000000000284e+01,9.311937752545335067e-01
2.280000000000000071e+01,9.303168442517742998e-01
2.290000000000000213e+01,9.318425481577073954e-01
2.300000000000000000e+01,9.324858133516232828e-01
2.310000000000000142e+01,9.330779397646881135e-01
2.320000000000000284e+01,9.332711594693725576e-01
2.330000000000000071e+01,9.319913628794715965e-01
2.340000000000000213e+01,9.314950564345947370e-01
2.350000000000000000e+01,9.307306466453901805e-01
2.360000000000000142e+01,9.293354689492090426e-01
2.370000000000000284e+01,9.267290526518894289e-01
2.380000000000000071e+01,9.263740508812596808e-01
2.390000000000000213e+01,9.272270857813484923e-01
2.400000000000000000e+01,9.298921455590868357e-01
2.410000000000000142e+01,9.318647744681055611e-01
2.420000000000000284e+01,9.340237195313583207e-01
2.430000000000000071e+01,9.355222584246296602e-01
2.440000000000000213e+01,9.354394131939302026e-01
2.450000000000000000e+01,9.332688374834995360e-01
2.460000000000000142e+01,9.323929599098081944e-01
2.470000000000000284e+01,9.328074243082321582e-01
2.480000000000000071e+01,9.325658902119490223e-01
2.490000000000000213e+01,9.318406294670260603e-01
2.500000000000000000e+01,9.303673744399304502e-01
2.510000000000000142e+01,9.292376588957559358e-01
2.520000000000000284e+01,9.286000583275032527e-01
2.530000000000000071e+01,9.293999855231839247e-01
2.540000000000000213e+01,9.296718617976008625e-01
2.550000000000000000e+01,9.305764906436366779e-01
2.560000000000000142e+01,9.310499070242053143e-01
