lag_ps,Li_MSD_A2,Li_COM_removed_window_MSD_A2,single_origin_system_COM_removed_A2
4.930000000000000426e+01,6.563390732151499662e+01,6.403620215653673142e+01,8.015363927199419436e+01
4.939999999999999858e+01,6.571951741436554073e+01,6.412136121995759197e+01,8.084876345785603746e+01
4.950000000000000000e+01,6.580964282443774493e+01,6.421121612116488109e+01,8.084509697836449504e+01
4.960000000000000142e+01,6.590115031869373752e+01,6.430259570004228920e+01,8.053522930102846544e+01
4.970000000000000284e+01,6.598777199917424241e+01,6.438911495653528050e+01,8.190653324188173201e+01
4.980000000000000426e+01,6.607477450874135627e+01,6.447615556755093280e+01,7.999475455182697203e+01
4.989999999999999858e+01,6.616556795977646743e+01,6.456682890090863225e+01,8.061754358854577163e+01
5.000000000000000000e+01,6.625169250456443137e+01,6.465290123288208690e+01,8.258470440703032978e+01
5.010000000000000142e+01,6.633583604169858461e+01,6.473590767742116725e+01,8.180994218494780057e+01
5.020000000000000284e+01,6.642344594053112417e+01,6.482261120149989608e+01,8.171596450592522842e+01
5.030000000000000426e+01,6.651122417234437023e+01,6.490978895164498397e+01,8.315305874657163088e+01
5.039999999999999858e+01,6.659411896370981765e+01,6.499206058548939779e+01,8.393967701188564945e+01
5.050000000000000000e+01,6.667664638261209120e+01,6.507363303180217429e+01,8.235936426463187843e+01
5.060000000000000142e+01,6.676122263689852332e+01,6.515757548723988180e+01,8.299675915531550174e+01
5.070000000000000284e+01,6.684407100848022765e+01,6.523939251558053343e+01,8.330019972414177687e+01
5.080000000000000426e+01,6.692758155310669110e+01,6.532197283620222095e+01,8.349453436765178083e+01
5.089999999999999858e+01,6.701022893660720570e+01,6.540449398732461361e+01,8.307462312342730115e+01
5.100000000000000000e+01,6.709712978398505356e+01,6.549139980247664994e+01,8.377750626290105629e+01
5.110000000000000142e+01,6.718215617785419624e+01,6.557542004164938021e+01,8.433011301823064798e+01
5.120000000000000284e+01,6.726686716663756727e+01,6.565914870372881751e+01,8.315993289500853791e+01
5.130000000000000426e+01,6.734737724616542209e+01,6.573913568540072561e+01,8.565562651501888070e+01
5.139999999999999858e+01,6.742764738594158302e+01,6.581963215606636197e+01,8.468392087639954013e+01
5.150000000000000000e+01,6.751104266625561934e+01,6.590343321308193936e+01,8.498364508936967354e+01
5.160000000000000142e+01,6.759836520615542099e+01,6.599060834453193536e+01,8.617381842291834460e+01
5.170000000000000284e+01,6.768323708587634258e+01,6.607515398008760599e+01,8.493845090463479153e+01
5.180000000000000426e+01,6.776695416050732490e+01,6.615853951329577853e+01,8.586272427119432393e+01
5.189999999999999858e+01,6.784929108505538409e+01,6.623958825331850164e+01,8.392290562474039461e+01
5.200000000000000000e+01,6.793496327715226357e+01,6.632371061837869775e+01,8.404977471299113745e+01
5.210000000000000142e+01,6.801670377557557856e+01,6.640397290251767970e+01,8.497473502495112996e+01
5.220000000000000284e+01,6.809915800390977836e+01,6.648471671774309755e+01,8.356492125477373634e+01
5.230000000000000426e+01,6.818159323319292753e+01,6.656572187224961112e+01,8.135648695786703399e+01
5.239999999999999858e+01,6.826845958083330856e+01,6.665102909741820270e+01,8.045819414886337029e+01
5.250000000000000000e+01,6.835169927254572997e+01,6.673408705698246024e+01,8.078508941959844947e+01
5.260000000000000142e+01,6.843730783900208792e+01,6.681913261212805821e+01,8.122115627246027714e+01
5.270000000000000284e+01,6.852195398469130794e+01,6.690325759029914821e+01,8.015529651084332841e+01
5.280000000000000426e+01,6.860866093917738340e+01,6.698919453833710236e+01,8.090557548787988651e+01
5.289999999999999858e+01,6.869304878628692279e+01,6.707350544357267097e+01,8.080664148571204919e+01
5.300000000000000000e+01,6.877823054056844398e+01,6.715823949276003191e+01,8.224698641723060177e+01
5.310000000000000142e+01,6.885834843015619811e+01,6.723840966859529544e+01,8.161075421653062278e+01
5.320000000000000284e+01,6.894101556114966911e+01,6.732117881537911330e+01,8.250155402347679967e+01
5.330000000000000426e+01,6.902301668933590406e+01,6.740397246186282132e+01,8.213498693887019897e+01
5.339999999999999858e+01,6.910677992678000692e+01,6.748794132153766157e+01,8.283150586441465180e+01
5.350000000000000000e+01,6.918730529595973167e+01,6.756932236702984085e+01,8.314940213557818538e+01
5.360000000000000142e+01,6.927128763847339599e+01,6.765451909251446239e+01,8.410295303539780321e+01
5.370000000000000284e+01,6.935463680801944975e+01,6.773894208418228402e+01,8.366578193788170381e+01
5.380000000000000426e+01,6.943546235318370918e+01,6.781986822706068097e+01,8.297284222014097566e+01
5.389999999999999858e+01,6.952364355708074584e+01,6.790817037094383579e+01,8.348976855084248427e+01
5.400000000000000000e+01,6.961091061285858927e+01,6.799530795657855720e+01,8.565518747326017035e+01
5.410000000000000142e+01,6.970036669610617253e+01,6.808425358728975141e+01,8.532699500830774753e+01
5.420000000000000284e+01,6.978790072628908092e+01,6.817118388145998154e+01,8.501929408837929714e+01
5.430000000000000426e+01,6.988466378501657061e+01,6.826704754482581450e+01,8.501678184277662353e+01
5.439999999999999858e+01,6.997810387630684659e+01,6.836085297888693901e+01,8.623153281817478444e+01
5.450000000000000000e+01,7.007346128037266908e+01,6.845619894496273616e+01,8.598556374263610280e+01
5.460000000000000142e+01,7.016486798549323112e+01,6.854695903896005404e+01,8.510725750789991650e+01
5.470000000000000284e+01,7.025513874108885659e+01,6.863610122995702056e+01,8.412503046178997579e+01
5.480000000000000426e+01,7.034785182248720048e+01,6.872736162371630542e+01,8.255157591563454389e+01
5.489999999999999858e+01,7.044189922219135269e+01,6.881985462228857386e+01,8.505566890296798022e+01
5.500000000000000000e+01,7.053574434856369635e+01,6.891176052736807378e+01,8.445568344973563057e+01
5.510000000000000142e+01,7.062749068266099073e+01,6.900212834845470411e+01,8.386266416952845759e+01
5.520000000000000284e+01,7.071426971513386661e+01,6.908693700651015490e+01,8.372249752694608560e+01
5.530000000000000426e+01,7.080067974177192980e+01,6.917211098713102047e+01,8.246555086475096630e+01
5.539999999999999858e+01,7.088705622663317740e+01,6.925636255022496357e+01,8.242944953317996237e+01
5.550000000000000000e+01,7.097298779035904204e+01,6.934015114650100031e+01,8.338972297699061187e+01
5.560000000000000142e+01,7.105851680036029450e+01,6.942346684066779972e+01,8.272005851928150832e+01
5.570000000000000284e+01,7.114798663291128378e+01,6.951083531930378001e+01,8.392632677974469857e+01
5.580000000000000426e+01,7.123705631487327139e+01,6.959717342773330984e+01,8.225900651777668315e+01
5.589999999999999858e+01,7.132984551625331449e+01,6.968721076976889606e+01,8.238656220431830945e+01
5.600000000000000000e+01,7.141863741450083580e+01,6.977354830594512691e+01,8.344965231926433091e+01
5.610000000000000142e+01,7.151306849903416207e+01,6.986581838484296725e+01,8.305586439222562944e+01
5.620000000000000284e+01,7.160430596941067449e+01,6.995439311670257609e+01,8.258661190347690706e+01
5.630000000000000426e+01,7.169260609776313231e+01,7.004011185712789711e+01,8.226819208166510577e+01
5.639999999999999858e+01,7.177969570993853665e+01,7.012449447762104171e+01,8.210629448382992734e+01
5.650000000000000000e+01,7.187045048108606693e+01,7.021329819490897250e+01,8.253372076507351096e+01
5.660000000000000142e+01,7.195878057484048895e+01,7.029944992173760454e+01,8.196179442954145600e+01
5.670000000000000284e+01,7.204564157993195295e+01,7.038476223822179634e+01,8.268096465439842291e+01
5.680000000000000426e+01,7.213466975926417035e+01,7.047241068211683057e+01,8.275493984516521095e+01
5.689999999999999858e+01,7.221894143394608534e+01,7.055569991056488277e+01,8.333559165045114980e+01
5.700000000000000000e+01,7.230452592404367351e+01,7.064038065110069908e+01,8.489197144318265487e+01
5.710000000000000142e+01,7.238670934540638768e+01,7.072128971334068126e+01,8.436657284342183516e+01
5.720000000000000284e+01,7.247007935270016787e+01,7.080408715181079060e+01,8.308981544090474358e+01
5.730000000000000426e+01,7.255683797638407384e+01,7.089009341716791823e+01,8.508619456838074768e+01
5.739999999999999858e+01,7.264439498927659145e+01,7.097738358849855445e+01,8.483945141026899250e+01
5.750000000000000000e+01,7.273231296369483800e+01,7.106425699646528926e+01,8.456644283046426835e+01
5.760000000000000142e+01,7.281866786613963427e+01,7.114957809619387774e+01,8.685520657345836071e+01
5.770000000000000284e+01,7.290914919634002445e+01,7.123933875816197769e+01,8.795098831269909567e+01
5.780000000000000426e+01,7.299943884409996997e+01,7.132847549136663190e+01,8.717485219740017044e+01
5.789999999999999858e+01,7.308935482812238149e+01,7.141771881193304239e+01,8.562968875315958428e+01
5.800000000000000000e+01,7.318281048906113995e+01,7.151074559741032033e+01,8.402230119898020178e+01
5.810000000000000142e+01,7.327741854350104234e+01,7.160395459272673691e+01,8.484856869868880835e+01
5.820000000000000284e+01,7.336906287644309543e+01,7.169394899034639934e+01,8.568854833881822231e+01
5.830000000000000426e+01,7.345850915876188481e+01,7.178186032253637450e+01,8.473813774962351886e+01
5.839999999999999858e+01,7.354881537276104098e+01,7.187039306285788598e+01,8.525715306674634064e+01
5.850000000000000000e+01,7.363788945256646912e+01,7.195747519048846641e+01,8.641439949786806096e+01
5.860000000000000142e+01,7.372304257228618951e+01,7.204029854123500343e+01,8.684397401761930269e+01
5.870000000000000284e+01,7.380499071230228481e+01,7.212033763812469545e+01,8.819455142431391437e+01
5.880000000000000426e+01,7.389198051518737032e+01,7.220598186204050251e+01,8.745753332928325108e+01
5.889999999999999858e+01,7.397983805100108157e+01,7.229255493392184917e+01,8.934474471279520458e+01
5.900000000000000000e+01,7.406880635373732957e+01,7.237940125320736229e+01,8.845172373109510033e+01
5.910000000000000142e+01,7.415092708191362192e+01,7.245949554929644876e+01,8.653381668202383992e+01
5.920000000000000284e+01,7.423394668075951586e+01,7.254052884485065533e+01,8.717346330155649525e+01
5.930000000000000426e+01,7.432153332333339790e+01,7.262609201579020635e+01,8.733100837263484095e+01
5.939999999999999858e+01,7.440294696023445908e+01,7.270573645181698907e+01,8.456453532659126893e+01
5.950000000000000000e+01,7.449066208665885824e+01,7.279244344521104892e+01,8.376215470063796431e+01
5.960000000000000142e+01,7.457326194046270018e+01,7.287451018106654033e+01,8.387606638542199278e+01
5.970000000000000284e+01,7.465710691029423174e+01,7.295792345199875228e+01,8.243648623724777735e+01
5.980000000000000426e+01,7.475129290965297457e+01,7.305121273662462045e+01,8.205156909106702301e+01
5.989999999999999858e+01,7.484206318194145524e+01,7.314201244657382972e+01,8.038312233798393436e+01
6.000000000000000000e+01,7.493213754598485821e+01,7.323205482930937649e+01,7.911702463536224172e+01
6.010000000000000142e+01,7.502805517028519944e+01,7.332760777305031752e+01,7.893318066101558372e+01
6.020000000000000284e+01,7.512757949438805838e+01,7.342626057981743770e+01,7.663018531271764289e+01
6.030000000000000426e+01,7.523298799343818644e+01,7.353068225801240487e+01,7.815259844903344799e+01
6.039999999999999858e+01,7.533562043187740187e+01,7.363256543990752334e+01,7.788891535525917220e+01
6.050000000000000000e+01,7.543371924085836611e+01,7.373034361824997518e+01,7.799978861744192216e+01
6.060000000000000142e+01,7.553027152190905724e+01,7.382711141812086453e+01,7.846641177559247637e+01
6.070000000000000284e+01,7.562611664550841795e+01,7.392310275041677414e+01,7.868775280668621974e+01
6.080000000000000426e+01,7.572792754436542850e+01,7.402495056206844026e+01,7.865112150508555544e+01
6.089999999999999858e+01,7.582351735024725770e+01,7.412080171199866641e+01,8.033716505154204413e+01
6.100000000000000000e+01,7.591825494872607294e+01,7.421645737666509035e+01,8.043106286061502885e+01
6.110000000000000142e+01,7.601934541026982117e+01,7.431812936277852089e+01,7.905617812685802903e+01
6.120000000000000284e+01,7.611979657382875075e+01,7.441942752717318399e+01,8.084140733918830790e+01
6.130000000000000426e+01,7.621662532637701304e+01,7.451618019850131702e+01,8.223234375237595373e+01
6.139999999999999858e+01,7.631552997017662676e+01,7.461493302085014534e+01,8.184039766023438744e+01
6.150000000000000000e+01,7.641581170027093606e+01,7.471540874080842798e+01,8.221352943775829658e+01
6.160000000000000142e+01,7.651341964172839027e+01,7.481253608565938862e+01,8.260287627830470569e+01
6.170000000000000284e+01,7.660773569505266778e+01,7.490597111949008990e+01,8.239732520118140258e+01
6.180000000000000426e+01,7.670722070606153409e+01,7.500476304161992402e+01,8.206467099380147090e+01
6.189999999999999858e+01,7.680864944705660946e+01,7.510550498665990915e+01,8.183162247219314622e+01
6.200000000000000000e+01,7.691193658153595436e+01,7.520775527062738774e+01,8.227672201689910025e+01
6.210000000000000142e+01,7.701363767650470038e+01,7.530889947920239536e+01,8.179141028283527248e+01
6.220000000000000284e+01,7.711901364173242257e+01,7.541317726744712502e+01,8.190895773002009150e+01
6.230000000000000426e+01,7.722022283454003855e+01,7.551392460301195797e+01,8.205993109460344215e+01
6.239999999999999858e+01,7.732193096850085112e+01,7.561639996016799614e+01,8.210660346471908611e+01
6.250000000000000000e+01,7.742672074478591071e+01,7.572072449544496919e+01,8.102613124905289510e+01
6.260000000000000142e+01,7.753009273101569931e+01,7.582420300083471432e+01,8.301671633774583370e+01
6.270000000000000284e+01,7.762410596907359661e+01,7.591870376414595967e+01,8.240560117262319295e+01
6.280000000000000426e+01,7.772076649374886870e+01,7.601572224818575307e+01,8.227431287522900050e+01
6.289999999999999858e+01,7.781630072702463963e+01,7.611108783785995513e+01,8.136187277472808432e+01
6.300000000000000000e+01,7.791353570413204466e+01,7.620762454589397805e+01,8.374292059542037236e+01
6.310000000000000142e+01,7.801710323993398788e+01,7.631112601430545794e+01,8.266592811412522224e+01
6.320000000000000284e+01,7.811705858414242698e+01,7.641178350277385789e+01,8.321809584041855601e+01
6.330000000000000426e+01,7.821486224404218035e+01,7.650955017412137238e+01,8.099097865546654873e+01
6.339999999999999858e+01,7.831306150631480989e+01,7.660739144995048377e+01,7.950356054557673247e+01
6.350000000000000000e+01,7.841520147711786137e+01,7.670885344562329067e+01,7.979386626608646793e+01
6.360000000000000142e+01,7.851333544537374109e+01,7.680647281652605329e+01,7.994035117631419496e+01
6.370000000000000284e+01,7.861243054530005736e+01,7.690556809260105808e+01,8.158412396523145560e+01
6.380000000000000426e+01,7.871331050056753043e+01,7.700625661644340880e+01,8.266240876692852169e+01
6.389999999999999858e+01,7.881216887440493224e+01,7.710478417502528714e+01,8.245387195212492770e+01
6.400000000000000000e+01,7.891579894198044087e+01,7.720910713152593985e+01,8.352482738464345857e+01
6.409999999999999432e+01,7.901389505208710773e+01,7.730734757118857203e+01,8.117236391458402522e+01
6.420000000000000284e+01,7.911300938390704118e+01,7.740652172509273043e+01,8.021508179985812603e+01
6.429999999999999716e+01,7.921141599242014308e+01,7.750494620637817889e+01,7.837321228533285478e+01
6.440000000000000568e+01,7.931249065605436499e+01,7.760577420831455697e+01,7.737031364366639252e+01
6.450000000000000000e+01,7.941468046441316631e+01,7.770823595428178976e+01,7.813394702308447393e+01
6.459999999999999432e+01,7.951513127103243050e+01,7.780917007083165515e+01,7.764852764882000713e+01
6.470000000000000284e+01,7.961579129648350772e+01,7.791048334905059392e+01,7.449955945122408707e+01
6.479999999999999716e+01,7.971800578173818508e+01,7.801282450387810741e+01,7.674431714371543478e+01
6.490000000000000568e+01,7.981917605429833884e+01,7.811434887370884894e+01,7.804156478955601983e+01
6.500000000000000000e+01,7.991789466679348664e+01,7.821338712007704430e+01,7.811810960239473900e+01
6.509999999999999432e+01,8.002525390448015230e+01,7.832032805908642104e+01,7.914938568984753431e+01
6.520000000000000284e+01,8.012661902880012121e+01,7.842039100056408074e+01,8.024255772475018489e+01
6.529999999999999716e+01,8.023024296287262302e+01,7.852287726088819397e+01,8.539669449912636878e+01
6.540000000000000568e+01,8.032480151928240275e+01,7.861560948205742250e+01,8.430036854852339445e+01
6.550000000000000000e+01,8.042310511834084252e+01,7.871169599399304673e+01,8.448422518928626346e+01
6.559999999999999432e+01,8.051902392208619119e+01,7.880600531899975181e+01,8.410239593456265084e+01
6.570000000000000284e+01,8.061493185131605799e+01,7.889991298581543333e+01,8.407924781316576457e+01
6.579999999999999716e+01,8.071610398375828765e+01,7.899927235294197203e+01,8.380594198930566563e+01
6.590000000000000568e+01,8.082306452532669994e+01,7.910395162202428310e+01,8.215064421493121927e+01
6.600000000000000000e+01,8.092910767506236880e+01,7.920760122040442752e+01,8.347603160731600269e+01
6.609999999999999432e+01,8.103084921336711943e+01,7.930732734387528637e+01,8.288948731422620142e+01
6.620000000000000284e+01,8.113645738186350798e+01,7.941113580609901135e+01,8.225578479095119633e+01
6.629999999999999716e+01,8.124185400070966523e+01,7.951503680371052951e+01,8.137693634565346201e+01
6.640000000000000568e+01,8.134601613327853897e+01,7.961728766409480329e+01,8.122064234264242089e+01
6.650000000000000000e+01,8.145150399993761425e+01,7.972061016495094066e+01,8.053192321196290493e+01
6.659999999999999432e+01,8.155597549803303536e+01,7.982243310373259249e+01,8.114311230046058654e+01
6.670000000000000284e+01,8.166342005580473540e+01,7.992756755754751907e+01,8.143364565078022110e+01
6.679999999999999716e+01,8.176662801622231314e+01,8.002922412574868360e+01,8.257627212228183566e+01
6.690000000000000568e+01,8.187309162045949051e+01,8.013398428759586523e+01,8.178768420294088060e+01
6.700000000000000000e+01,8.198093325901797357e+01,8.023992797447321834e+01,8.072296427653023443e+01
6.709999999999999432e+01,8.208617265643309224e+01,8.034236249781696415e+01,8.070709254040282588e+01
6.720000000000000284e+01,8.218916956551784381e+01,8.044253619146201117e+01,7.981050848325381253e+01
6.729999999999999716e+01,8.229103825222566115e+01,8.054158694128609852e+01,7.976005067237500157e+01
6.740000000000000568e+01,8.239030328868172148e+01,8.063829013905383647e+01,8.006801163983753611e+01
6.750000000000000000e+01,8.248868175930383018e+01,8.073491032847881854e+01,8.083617846227670611e+01
6.759999999999999432e+01,8.258388642897298837e+01,8.082866754854286739e+01,8.065704084021795950e+01
6.770000000000000284e+01,8.268694802091992813e+01,8.093012141712894447e+01,8.071848964060966125e+01
6.779999999999999716e+01,8.278563643306335962e+01,8.102810601679765057e+01,8.290561293110870622e+01
6.790000000000000568e+01,8.288392125015967338e+01,8.112548675287635547e+01,8.301278207582588209e+01
6.800000000000000000e+01,8.298847537245774220e+01,8.122869295830281544e+01,8.107974463333779624e+01
6.809999999999999432e+01,8.309412031652517783e+01,8.133284330916011129e+01,8.012700455487950535e+01
6.820000000000000284e+01,8.320322669304501062e+01,8.143981699064602253e+01,8.130052862450820328e+01
6.829999999999999716e+01,8.330875468162484765e+01,8.154356781131110665e+01,8.051425081267832695e+01
6.840000000000000568e+01,8.341487401070925500e+01,8.164844623338899510e+01,8.175778974546356892e+01
6.850000000000000000e+01,8.352167094485783139e+01,8.175301961818355778e+01,8.213863506157817085e+01
6.860000000000000853e+01,8.363109112766666442e+01,8.185998424181676114e+01,8.313781183017994181e+01
6.870000000000000284e+01,8.374292240407028487e+01,8.196959931801175969e+01,8.187678923150990329e+01
6.879999999999999716e+01,8.385580552165109225e+01,8.207979253119250984e+01,8.145477417995078895e+01
6.890000000000000568e+01,8.396807465868336351e+01,8.218968449148636068e+01,8.275123352116727915e+01
6.900000000000000000e+01,8.407905222660436095e+01,8.229795868506562329e+01,8.189269248044809046e+01
6.910000000000000853e+01,8.419034048945431437e+01,8.240666337392286778e+01,8.115459014741392707e+01
6.920000000000000284e+01,8.430578974135399051e+01,8.251904070914947908e+01,8.020520707911711611e+01
6.929999999999999716e+01,8.441643047914705278e+01,8.262745443238824805e+01,8.115919506123341876e+01
6.940000000000000568e+01,8.452715889468505850e+01,8.273694569614255556e+01,7.961753159649882150e+01
6.950000000000000000e+01,8.463905995423930051e+01,8.284697741881446120e+01,7.827042342237764672e+01
6.960000000000000853e+01,8.475125770760175214e+01,8.295677595474430177e+01,7.941999909142248271e+01
6.970000000000000284e+01,8.485743483729964964e+01,8.306121932284889908e+01,7.965369413539706045e+01
6.979999999999999716e+01,8.496606684527156972e+01,8.316817177730546007e+01,7.665399800399320895e+01
6.990000000000000568e+01,8.508276314303974175e+01,8.328311452566966011e+01,7.996831269216656324e+01
7.000000000000000000e+01,8.519492384721166900e+01,8.339376611925642635e+01,7.995378022034158505e+01
7.010000000000000853e+01,8.530716395281139341e+01,8.350384815685298179e+01,8.033553564121632462e+01
7.020000000000000284e+01,8.542172300351488445e+01,8.361690223119009602e+01,8.137370738581500973e+01
7.029999999999999716e+01,8.553341225918191526e+01,8.372784963622170551e+01,8.093261558556275759e+01
7.040000000000000568e+01,8.564416413711448683e+01,8.383800734579833147e+01,8.037083939144827127e+01
7.050000000000000000e+01,8.575372798578840161e+01,8.394644185463381802e+01,8.009635531446511436e+01
7.060000000000000853e+01,8.587004033696518945e+01,8.406136479770430014e+01,8.001287386419922143e+01
7.070000000000000284e+01,8.598891112022793948e+01,8.417878168189365340e+01,7.828467745826004887e+01
7.079999999999999716e+01,8.610592101346360039e+01,8.429500736411768003e+01,8.057472010401825457e+01
7.090000000000000568e+01,8.622193872284395866e+01,8.441017147230056139e+01,8.144421249466570600e+01
7.100000000000000000e+01,8.633682560544332318e+01,8.452417950265831337e+01,8.033464001110768038e+01
7.110000000000000853e+01,8.645160292021795101e+01,8.463718286589363515e+01,7.980167414923194258e+01
7.120000000000000284e+01,8.656899563302734180e+01,8.475245830853677376e+01,7.872823993007780530e+01
7.129999999999999716e+01,8.668817578546520508e+01,8.486985452357491511e+01,7.963096168891416937e+01
7.140000000000000568e+01,8.680792177505726670e+01,8.498765335558962875e+01,7.960825086980551646e+01
7.150000000000000000e+01,8.693086431940815828e+01,8.510871019047115738e+01,8.086917518933735494e+01
7.160000000000000853e+01,8.704839220826667656e+01,8.522482097845798421e+01,8.118118484911992994e+01
7.170000000000000284e+01,8.716286684477280744e+01,8.533758099206191616e+01,8.152414999022310838e+01
7.179999999999999716e+01,8.727548821128640100e+01,8.544838545103885963e+01,8.146796918298157664e+01
7.190000000000000568e+01,8.738503939605071480e+01,8.555634596317919716e+01,8.076254491039679806e+01
7.200000000000000000e+01,8.749847100600921124e+01,8.566752184682496818e+01,8.024166167751876344e+01
7.210000000000000853e+01,8.761608757541304726e+01,8.578343862116966534e+01,8.249330533345283811e+01
7.220000000000000284e+01,8.773484029675647378e+01,8.590042778910503785e+01,8.413353260784677445e+01
7.229999999999999716e+01,8.784793476187859085e+01,8.601177934086254595e+01,8.751410082885588793e+01
7.240000000000000568e+01,8.795838162780543712e+01,8.612009716600748277e+01,8.687540136914201128e+01
7.250000000000000000e+01,8.807094493659079149e+01,8.623078503761593083e+01,8.719677250503556820e+01
7.260000000000000853e+01,8.817845082528975809e+01,8.633669918963944667e+01,8.635593294376808160e+01
7.270000000000000284e+01,8.829074835579652358e+01,8.644694590933529810e+01,8.715348477986658793e+01
7.279999999999999716e+01,8.840631729415724749e+01,8.655994916412574014e+01,8.605754264119431696e+01
7.290000000000000568e+01,8.852051341717229604e+01,8.667160215525699130e+01,8.776687652851082078e+01
7.300000000000000000e+01,8.862735564784459541e+01,8.677611246229997732e+01,8.875860947657598388e+01
7.310000000000000853e+01,8.873981595670673528e+01,8.688585535624775957e+01,8.995470048149346098e+01
7.320000000000000284e+01,8.885374108948943217e+01,8.699722289771329997e+01,9.023710953705510462e+01
7.329999999999999716e+01,8.896874839494905984e+01,8.710980946636274780e+01,8.978968243404300154e+01
7.340000000000000568e+01,8.908462783793534356e+01,8.722288600858233565e+01,8.941194495048560498e+01
7.350000000000000000e+01,8.920207565411742223e+01,8.733773589046637653e+01,9.111482349760498778e+01
7.360000000000000853e+01,8.931907680237843294e+01,8.745226510722956448e+01,9.261575445176829646e+01
7.370000000000000284e+01,8.943263552655066917e+01,8.756360532320861978e+01,9.201787910843179930e+01
7.379999999999999716e+01,8.954456063424842682e+01,8.767292944782897735e+01,9.294153588705027857e+01
7.390000000000000568e+01,8.965735412061857801e+01,8.778272396269642286e+01,9.376415837411259702e+01
7.400000000000000000e+01,8.976629911388380378e+01,8.788922667503454988e+01,9.239828649583475340e+01
7.410000000000000853e+01,8.987607673895773530e+01,8.799748266687474541e+01,9.420927165544320303e+01
7.420000000000000284e+01,8.998917722182692103e+01,8.810864814690488345e+01,9.535904943619726737e+01
7.429999999999999716e+01,9.010242891127676046e+01,8.822018810744725670e+01,9.593100912375923883e+01
7.440000000000000568e+01,9.021621124011471693e+01,8.833195210653192930e+01,9.542293550545070957e+01
7.450000000000000000e+01,9.032827786569383477e+01,8.844264943580593297e+01,9.774643208384007664e+01
7.460000000000000853e+01,9.043623424042851866e+01,8.854994221332390225e+01,9.732952761169724454e+01
7.470000000000000284e+01,9.054449862777315161e+01,8.865739285872916753e+01,9.592018684859402811e+01
7.479999999999999716e+01,9.065475015055805841e+01,8.876708194066227975e+01,9.328068214200816044e+01
7.490000000000000568e+01,9.076885362089748810e+01,8.888040830856175489e+01,9.240643035443079611e+01
7.500000000000000000e+01,9.088221906070667444e+01,8.899261584696486693e+01,9.373132266518280176e+01
7.510000000000000853e+01,9.099697550896101461e+01,8.910531789118903134e+01,9.256231130801305085e+01
7.520000000000000284e+01,9.110884107327096615e+01,8.921529780508544150e+01,9.471144982753978070e+01
7.529999999999999716e+01,9.121961842339247539e+01,8.932453591173450036e+01,9.467447162920255721e+01
7.540000000000000568e+01,9.133554374339709625e+01,8.943900761297400948e+01,9.619159036434095356e+01
7.550000000000000000e+01,9.144123573492632318e+01,8.954418773504588103e+01,9.439128162972120606e+01
7.560000000000000853e+01,9.155031897239658178e+01,8.965248504851409450e+01,9.306674434576277122e+01
7.570000000000000284e+01,9.166352664235962777e+01,8.976486964069252394e+01,9.489111126088033643e+01
7.579999999999999716e+01,9.177417199782928492e+01,8.987541339709721910e+01,9.727250138060587403e+01
7.590000000000000568e+01,9.188148983174886553e+01,8.998300306200881948e+01,9.791114008866060203e+01
7.600000000000000000e+01,9.199006683858334554e+01,9.009135524791898320e+01,9.626629815671508084e+01
7.610000000000000853e+01,9.210685523891297066e+01,9.020734515231059447e+01,9.630171733125618516e+01
7.620000000000000284e+01,9.222024408892863789e+01,9.031948251016886786e+01,9.422750677420093268e+01
7.629999999999999716e+01,9.233201535950806260e+01,9.043093599685266781e+01,9.690149474453951939e+01
7.640000000000000568e+01,9.244230753169385650e+01,9.054093291682555389e+01,9.779218013483634309e+01
7.650000000000000000e+01,9.255170059121330439e+01,9.064979020294488521e+01,9.689679196927805549e+01
7.660000000000000853e+01,9.265879710396984592e+01,9.075633251177650607e+01,9.583975249345333225e+01
7.670000000000000284e+01,9.276914143991282913e+01,9.086600054786127600e+01,9.587393418659783606e+01
7.679999999999999716e+01,9.288525289155097653e+01,9.098146812827818053e+01,9.762108182069975726e+01
7.690000000000000568e+01,9.300044974528042019e+01,9.109592056826564033e+01,9.860545024407134918e+01
7.700000000000000000e+01,9.311865879993035833e+01,9.121348568325795725e+01,9.631979967517982288e+01
7.710000000000000853e+01,9.323689138061394033e+01,9.133102126417900024e+01,9.612630113734876147e+01
7.720000000000000284e+01,9.335884139869121157e+01,9.145305532609459931e+01,9.741242912884779059e+01
7.729999999999999716e+01,9.347922704744468092e+01,9.157371661927939499e+01,9.783302763893611598e+01
7.740000000000000568e+01,9.359455270486465395e+01,9.169020551431911770e+01,9.990818273277108119e+01
7.750000000000000000e+01,9.371141632162927237e+01,9.180716620501247860e+01,9.794506268711215569e+01
7.760000000000000853e+01,9.382442855212899246e+01,9.192044727584223551e+01,9.808898280149961124e+01
7.770000000000000284e+01,9.393984626880890687e+01,9.203512127001650356e+01,9.963527295960238916e+01
7.779999999999999716e+01,9.405589114157109520e+01,9.215093936476095848e+01,1.003038600418428103e+02
7.790000000000000568e+01,9.417337632279561888e+01,9.226777614724763055e+01,9.906923125814721232e+01
7.800000000000000000e+01,9.429516031044842350e+01,9.238877865428247560e+01,9.992856460570808963e+01
7.810000000000000853e+01,9.441346242742417871e+01,9.250616382007763150e+01,1.005278041156146429e+02
7.820000000000000284e+01,9.452649423385193472e+01,9.261861102322973238e+01,9.974883728300844155e+01
